time,pv_power_W,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int
2016-01-01 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.21,2.41,0
2016-01-01 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.72,2.34,0
2016-01-01 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.33,2.41,0
2016-01-01 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.12,2.62,0
2016-01-01 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.99,2.69,0
2016-01-01 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.78,2.69,0
2016-01-01 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.78,2.62,0
2016-01-01 07:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.17,2.34,0
2016-01-01 08:11:00+00:00,0.0,0.0,1.82,0.04,2.81,2.37,2.21,0
2016-01-01 09:11:00+00:00,341.77,305.42,88.05,2.04,8.19,3.45,2.0,0
2016-01-01 10:11:00+00:00,79.07,24.05,79.85,1.61,11.82,4.41,1.72,0
2016-01-01 11:11:00+00:00,122.22,48.33,103.2,2.1,13.41,5.15,1.79,0
2016-01-01 12:11:00+00:00,86.81,26.38,86.67,1.75,12.8,6.0,2.34,0
2016-01-01 13:11:00+00:00,291.59,232.62,107.74,2.3,10.07,6.22,1.72,0
2016-01-01 14:11:00+00:00,35.34,22.3,32.72,0.65,5.44,6.34,1.17,0
2016-01-01 15:11:00+00:00,0.0,0.0,0.0,0.0,0.0,5.98,0.76,0
2016-01-01 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,5.48,0.97,0
2016-01-01 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,5.13,1.1,0
2016-01-01 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.8,1.24,0
2016-01-01 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.79,1.1,0
2016-01-01 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.86,1.24,0
2016-01-01 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.75,1.72,0
2016-01-01 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.71,2.14,0
2016-01-01 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.7,2.34,0
2016-01-02 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.67,2.41,0
2016-01-02 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.68,2.76,0
2016-01-02 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.63,3.17,0
2016-01-02 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.45,3.24,0
2016-01-02 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.19,3.59,0
2016-01-02 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.8,4.14,0
2016-01-02 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.33,4.69,0
2016-01-02 07:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.86,4.55,0
2016-01-02 08:11:00+00:00,0.0,0.0,3.64,0.07,2.84,2.64,5.03,0
2016-01-02 09:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.52,5.52,0
2016-01-02 10:11:00+00:00,32.07,0.0,50.0,0.99,11.89,2.39,5.66,0
2016-01-02 11:11:00+00:00,84.0,19.24,88.68,1.79,13.49,2.11,5.66,0
2016-01-02 12:11:00+00:00,69.65,13.11,79.04,1.59,12.9,1.66,5.59,0
2016-01-02 13:11:00+00:00,83.18,33.49,73.14,1.46,10.18,1.1,5.31,0
2016-01-02 14:11:00+00:00,7.28,0.0,18.18,0.36,5.56,0.5,5.31,0
2016-01-02 15:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.11,5.52,0
2016-01-02 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.66,5.66,0
2016-01-02 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.21,5.72,0
2016-01-02 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.77,5.52,0
2016-01-02 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.48,5.52,0
2016-01-02 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.89,5.38,0
2016-01-02 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.19,5.38,0
2016-01-02 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.3,5.45,0
2016-01-02 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.41,5.52,0
2016-01-03 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.46,5.59,0
2016-01-03 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.58,5.66,0
2016-01-03 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.71,5.72,0
2016-01-03 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.85,5.66,0
2016-01-03 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.0,5.59,0
2016-01-03 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.19,5.59,0
2016-01-03 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.24,5.66,0
2016-01-03 07:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.52,5.52,0
2016-01-03 08:11:00+00:00,17.73,18.11,14.07,0.29,2.88,-4.78,5.52,0
2016-01-03 09:11:00+00:00,26.49,4.19,37.96,0.76,8.29,-4.85,5.66,0
2016-01-03 10:11:00+00:00,23.11,0.0,38.18,0.76,11.96,-4.72,5.72,0
2016-01-03 11:11:00+00:00,63.13,6.38,76.67,1.54,13.58,-4.45,5.59,0
2016-01-03 12:11:00+00:00,254.27,153.15,127.79,2.66,13.01,-4.3,5.45,0
2016-01-03 13:11:00+00:00,203.27,129.12,99.91,2.01,10.3,-4.04,5.59,0
2016-01-03 14:11:00+00:00,100.96,75.25,49.03,0.94,5.68,-4.04,5.52,0
2016-01-03 15:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.21,5.38,0
2016-01-03 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.5,5.31,0
2016-01-03 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.63,5.45,0
2016-01-03 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.63,5.52,0
2016-01-03 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.65,5.24,0
2016-01-03 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.5,5.38,0
2016-01-03 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.44,5.17,0
2016-01-03 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.46,5.1,0
2016-01-03 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.56,4.97,0
2016-01-04 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.63,4.97,0
2016-01-04 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.82,4.9,0
2016-01-04 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-6.13,4.76,0
2016-01-04 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-6.21,4.76,0
2016-01-04 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-6.23,4.55,0
2016-01-04 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-6.31,4.55,0
2016-01-04 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-6.36,4.55,0
2016-01-04 07:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-7.27,4.28,0
2016-01-04 08:11:00+00:00,2.3,0.0,10.0,0.2,2.92,-7.21,4.69,0
2016-01-04 09:11:00+00:00,14.44,0.0,27.27,0.54,8.36,-7.0,4.83,0
2016-01-04 10:11:00+00:00,94.73,30.44,85.07,1.72,12.04,-6.5,4.76,0
2016-01-04 11:11:00+00:00,348.73,234.74,142.75,3.13,13.67,-5.83,4.76,0
2016-01-04 12:11:00+00:00,248.14,145.69,128.15,2.66,13.12,-5.37,4.62,0
2016-01-04 13:11:00+00:00,101.44,43.87,79.42,1.59,10.42,-4.97,4.48,0
2016-01-04 14:11:00+00:00,235.6,200.41,65.24,1.25,5.82,-4.76,4.34,0
2016-01-04 15:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.64,4.21,0
2016-01-04 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.57,4.0,0
2016-01-04 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.43,4.07,0
2016-01-04 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.35,4.0,0
2016-01-04 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.44,3.66,0
2016-01-04 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.32,3.59,0
2016-01-04 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.25,3.52,0
2016-01-04 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.1,3.72,0
2016-01-04 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.99,3.86,0
2016-01-05 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.96,3.93,0
2016-01-05 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.92,4.14,0
2016-01-05 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.88,4.34,0
2016-01-05 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.94,4.34,0
2016-01-05 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.97,4.41,0
2016-01-05 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.06,4.34,0
2016-01-05 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.13,4.41,0
2016-01-05 07:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.79,4.21,0
2016-01-05 08:11:00+00:00,1.78,0.0,9.09,0.18,2.98,-5.72,4.41,0
2016-01-05 09:11:00+00:00,15.75,0.0,29.09,0.58,8.42,-5.39,4.48,0
2016-01-05 10:11:00+00:00,10.14,0.0,21.82,0.43,12.12,-5.17,4.34,0
2016-01-05 11:11:00+00:00,80.78,15.77,85.96,1.74,13.78,-4.77,4.55,0
2016-01-05 12:11:00+00:00,164.5,77.18,111.3,2.28,13.24,-4.66,4.55,0
2016-01-05 13:11:00+00:00,161.1,90.53,94.83,1.9,10.55,-4.5,4.62,0
2016-01-05 14:11:00+00:00,25.66,10.34,31.02,0.61,5.96,-4.4,4.55,0
2016-01-05 15:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.36,4.41,0
2016-01-05 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.41,4.21,0
2016-01-05 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.44,4.07,0
2016-01-05 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-4.48,4.0,0
2016-01-05 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.11,3.86,0
2016-01-05 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.21,3.86,0
2016-01-05 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.3,3.79,0
2016-01-05 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.51,3.72,0
2016-01-05 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.63,3.79,0
2016-01-06 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.86,3.59,0
2016-01-06 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.88,3.66,0
2016-01-06 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.93,3.59,0
2016-01-06 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.97,3.52,0
2016-01-06 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-6.01,3.45,0
2016-01-06 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-6.21,3.38,0
2016-01-06 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-6.55,3.24,0
2016-01-06 07:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-7.17,3.38,0
2016-01-06 08:11:00+00:00,1.8,0.0,9.09,0.18,3.03,-7.28,3.38,0
2016-01-06 09:11:00+00:00,29.83,4.09,41.62,0.83,8.5,-6.98,3.59,0
2016-01-06 10:11:00+00:00,29.5,0.0,45.45,0.9,12.22,-6.44,3.59,0
2016-01-06 11:11:00+00:00,34.95,0.0,51.81,1.03,13.89,-5.71,3.59,0
2016-01-06 12:11:00+00:00,50.43,3.19,65.99,1.32,13.37,-5.09,3.52,0
2016-01-06 13:11:00+00:00,37.7,3.59,51.51,1.03,10.69,-4.71,3.52,0
2016-01-06 14:11:00+00:00,18.19,5.07,27.19,0.54,6.1,-4.67,3.31,0
2016-01-06 15:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.02,2.97,0
2016-01-06 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.35,3.1,0
2016-01-06 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.7,3.17,0
2016-01-06 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.9,3.24,0
2016-01-06 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-6.34,3.17,0
2016-01-06 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-6.54,3.24,0
2016-01-06 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-6.66,3.17,0
2016-01-06 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-6.83,3.24,0
2016-01-06 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-6.93,3.24,0
2016-01-07 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-7.02,3.17,0
2016-01-07 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-7.05,3.17,0
2016-01-07 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-6.96,3.17,0
2016-01-07 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-6.87,3.24,0
2016-01-07 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-6.61,3.17,0
2016-01-07 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-6.39,3.1,0
2016-01-07 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-6.27,3.17,0
2016-01-07 07:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-6.38,3.52,0
2016-01-07 08:11:00+00:00,2.29,0.0,10.0,0.2,3.1,-6.37,3.86,0
2016-01-07 09:11:00+00:00,38.76,8.11,47.96,0.96,8.58,-5.77,3.93,0
2016-01-07 10:11:00+00:00,29.28,0.0,45.45,0.9,12.32,-4.85,4.28,0
2016-01-07 11:11:00+00:00,23.04,0.0,38.18,0.76,14.01,-4.21,4.28,0
2016-01-07 12:11:00+00:00,23.72,0.0,39.09,0.78,13.5,-3.56,4.28,0
2016-01-07 13:11:00+00:00,396.03,322.98,111.52,2.73,10.84,-3.14,4.28,0
2016-01-07 14:11:00+00:00,64.95,39.75,46.24,0.89,6.25,-3.02,4.14,0
2016-01-07 15:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.13,4.62,0
2016-01-07 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.24,4.9,0
2016-01-07 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-3.07,4.97,0
2016-01-07 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.81,4.97,0
2016-01-07 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.93,5.03,0
2016-01-07 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.38,5.24,0
2016-01-07 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.03,5.31,0
2016-01-07 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.57,5.1,0
2016-01-07 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.89,4.76,0
2016-01-08 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.15,3.79,0
2016-01-08 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.12,4.21,0
2016-01-08 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.98,6.76,0
2016-01-08 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.88,6.55,0
2016-01-08 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.5,6.41,0
2016-01-08 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.13,6.34,0
2016-01-08 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.08,6.69,0
2016-01-08 07:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.33,7.45,0
2016-01-08 08:11:00+00:00,1.65,0.0,9.09,0.18,3.18,3.27,7.59,0
2016-01-08 09:11:00+00:00,110.16,64.28,72.68,1.43,8.68,3.53,7.66,0
2016-01-08 10:11:00+00:00,12.96,0.0,26.36,0.52,12.43,3.73,7.59,0
2016-01-08 11:11:00+00:00,16.4,0.0,30.91,0.61,14.14,3.86,7.38,0
2016-01-08 12:11:00+00:00,5.93,0.0,16.36,0.33,13.64,3.99,6.97,0
2016-01-08 13:11:00+00:00,12.25,0.0,25.45,0.51,10.99,4.29,6.55,0
2016-01-08 14:11:00+00:00,5.92,0.0,16.36,0.33,6.41,4.2,6.0,0
2016-01-08 15:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.92,5.31,0
2016-01-08 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.36,4.48,0
2016-01-08 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.92,3.59,0
2016-01-08 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.48,2.9,0
2016-01-08 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,0.65,1.93,0
2016-01-08 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,0.06,2.07,0
2016-01-08 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,0.18,2.0,0
2016-01-08 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,0.67,2.0,0
2016-01-08 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.13,2.28,0
2016-01-09 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.18,2.34,0
2016-01-09 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,0.5,2.41,0
2016-01-09 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,0.21,2.55,0
2016-01-09 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.12,2.69,0
2016-01-09 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.61,2.76,0
2016-01-09 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.01,2.69,0
2016-01-09 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.41,2.62,0
2016-01-09 07:11:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.32,2.62,0
2016-01-09 08:11:00+00:00,10.74,7.99,15.21,0.31,3.26,-1.1,2.62,0
2016-01-09 09:11:00+00:00,261.62,202.79,95.1,1.95,8.77,-0.24,2.55,0
2016-01-09 10:11:00+00:00,420.78,346.32,127.37,3.22,12.55,0.81,2.41,0
2016-01-09 11:11:00+00:00,248.26,147.29,137.42,2.89,14.27,2.06,2.34,0
2016-01-09 12:11:00+00:00,159.46,74.86,115.26,2.37,13.79,3.01,2.21,0
2016-01-09 13:11:00+00:00,448.92,413.41,99.81,3.02,11.15,3.51,2.34,0
2016-01-09 14:11:00+00:00,257.11,228.86,71.22,1.48,6.57,3.42,2.41,0
2016-01-09 15:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.55,2.62,0
2016-01-09 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.57,2.9,0
2016-01-09 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.39,3.03,0
2016-01-09 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.41,3.03,0
2016-01-09 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.48,2.97,0
2016-01-09 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.78,3.1,0
2016-01-09 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.71,3.17,0
2016-01-09 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.28,3.24,0
2016-01-09 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,0.86,3.24,0
2016-01-10 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,0.74,3.17,0
2016-01-10 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,0.75,3.24,0
2016-01-10 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,0.88,3.38,0
2016-01-10 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.09,3.45,0
2016-01-10 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.3,3.45,0
2016-01-10 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.7,3.66,0
2016-01-10 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.05,3.72,0
2016-01-10 07:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.72,3.93,0
2016-01-10 08:11:00+00:00,2.64,0.0,10.91,0.22,3.34,2.34,3.93,0
2016-01-10 09:11:00+00:00,9.04,0.0,20.91,0.42,8.88,3.21,3.72,0
2016-01-10 10:11:00+00:00,34.08,0.0,52.72,1.05,12.67,3.96,3.38,0
2016-01-10 11:11:00+00:00,36.26,0.0,55.45,1.1,14.41,4.55,2.83,0
2016-01-10 12:11:00+00:00,78.21,15.47,87.73,1.77,13.94,5.15,2.69,0
2016-01-10 13:11:00+00:00,139.82,75.58,95.33,1.94,11.31,5.78,2.83,0
2016-01-10 14:11:00+00:00,140.09,107.39,65.29,1.23,6.74,5.7,2.83,0
2016-01-10 15:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.71,2.69,0
2016-01-10 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.65,2.76,0
2016-01-10 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.93,3.03,0
2016-01-10 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.69,2.97,0
2016-01-10 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.87,3.17,0
2016-01-10 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.6,2.97,0
2016-01-10 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.32,2.76,0
2016-01-10 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.22,2.69,0
2016-01-10 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.03,2.55,0
2016-01-11 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.61,2.41,0
2016-01-11 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.52,2.41,0
2016-01-11 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.57,2.21,0
2016-01-11 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.81,2.0,0
2016-01-11 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.17,1.86,0
2016-01-11 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.32,1.72,0
2016-01-11 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.32,1.72,0
2016-01-11 07:11:00+00:00,0.0,0.0,0.0,0.0,0.0,1.9,2.55,0
2016-01-11 08:11:00+00:00,130.81,136.29,27.41,0.63,3.44,2.22,2.41,0
2016-01-11 09:11:00+00:00,330.25,283.92,94.99,2.21,8.99,2.86,2.14,0
2016-01-11 10:11:00+00:00,429.17,363.11,126.94,3.33,12.8,3.74,2.34,0
2016-01-11 11:11:00+00:00,522.02,474.37,128.93,4.07,14.56,4.65,1.93,0
2016-01-11 12:11:00+00:00,545.14,524.36,107.93,4.05,14.11,5.1,2.0,0
2016-01-11 13:11:00+00:00,231.39,156.24,113.89,2.37,11.48,4.86,2.48,0
2016-01-11 14:11:00+00:00,41.13,18.29,42.94,0.85,6.92,4.35,2.69,0
2016-01-11 15:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.81,2.69,0
2016-01-11 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.42,2.83,0
2016-01-11 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.4,2.97,0
2016-01-11 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.42,2.9,0
2016-01-11 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.28,3.24,0
2016-01-11 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.53,3.24,0
2016-01-11 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.59,3.1,0
2016-01-11 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.53,2.9,0
2016-01-11 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.44,2.69,0
2016-01-12 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.45,2.41,0
2016-01-12 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.53,2.21,0
2016-01-12 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.73,1.86,0
2016-01-12 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.92,1.93,0
2016-01-12 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.87,2.0,0
2016-01-12 05:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.78,1.86,0
2016-01-12 06:11:00+00:00,0.0,0.0,0.0,0.0,0.0,2.92,1.86,0
2016-01-12 07:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.51,2.28,0
2016-01-12 08:11:00+00:00,0.36,0.0,6.36,0.13,3.54,3.88,2.83,0
2016-01-12 09:11:00+00:00,28.66,3.84,42.45,0.85,9.11,4.33,3.24,0
2016-01-12 10:11:00+00:00,37.8,0.0,57.27,1.14,12.94,4.66,3.38,0
2016-01-12 11:11:00+00:00,27.11,0.0,44.54,0.89,14.71,5.0,3.52,0
2016-01-12 12:11:00+00:00,30.06,0.0,48.18,0.96,14.27,5.34,3.72,0
2016-01-12 13:11:00+00:00,60.5,13.43,69.96,1.41,11.66,5.4,4.0,0
2016-01-12 14:11:00+00:00,57.27,31.33,48.67,0.96,7.1,5.14,3.66,0
2016-01-12 15:11:00+00:00,0.0,0.0,0.0,0.0,0.0,4.47,3.03,0
2016-01-12 16:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.88,2.83,0
2016-01-12 17:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.25,3.03,0
2016-01-12 18:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.38,3.38,0
2016-01-12 19:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.95,3.52,0
2016-01-12 20:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.91,3.52,0
2016-01-12 21:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.9,3.45,0
2016-01-12 22:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.94,3.38,0
2016-01-12 23:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.94,3.31,0
2016-01-13 00:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.77,3.1,0
2016-01-13 01:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.61,3.17,0
2016-01-13 02:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.5,3.1,0
2016-01-13 03:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.42,2.76,0
2016-01-13 04:11:00+00:00,0.0,0.0,0.0,0.0,0.0,3.24,2.62,0
